"hotel_name";"food";"location";"rating";"delivery_time";"offer_percentage";"offer_upto"
"Thaliwaala";"Thalis";"Kandivali East";4.1;34;"0";"Not Available"
"Thaliwaala";"Snacks";"Kandivali East";4.1;34;"0";"Not Available"
"Geebees Appetites";"North Indian";"Kandivali East";4.0;34;"0";"Not Available"
"Geebees Appetites";"Chinese";"Kandivali East";4.0;34;"0";"Not Available"
"Geebees Appetites";"Tibetan";"Kandivali East";4.0;34;"0";"Not Available"
"Roti and Grill Catering";"Indian";"Kandivali East";4.1;34;"20";"50"
"Aaurum Family Restaurant And Bar";"North Indian";"Borivali";4.0;34;"0";"Not Available"
"Aaurum Family Restaurant And Bar";"Tandoor";"Borivali";4.0;34;"0";"Not Available"
"Aaurum Family Restaurant And Bar";"Chinese";"Borivali";4.0;34;"0";"Not Available"
"Aaurum Family Restaurant And Bar";"Snacks";"Borivali";4.0;34;"0";"Not Available"
"Shawarma Shark";"Chinese";"Kandivali East";4.2;35;"0";"Not Available"
"Shawarma Shark";"Indian";"Kandivali East";4.2;35;"0";"Not Available"
"Shawarma Shark";"Pizzas";"Kandivali East";4.2;35;"0";"Not Available"
"Shawarma Shark";"Burgers";"Kandivali East";4.2;35;"0";"Not Available"
"Half Plate Chinese";"Chinese";"Borivali";3.8;34;"0";"Not Available"
"Half Plate Chinese";"Street Food";"Borivali";3.8;34;"0";"Not Available"
"Bitchy Burgers";"American";"Kandivali East";4.2;34;"0";"Not Available"
"Bitchy Burgers";"Snacks";"Kandivali East";4.2;34;"0";"Not Available"
"The Heavens Cake Shop";"Bakery";"Kandivali East";4.1;39;"0";"Not Available"
"Shital's Kitchen";"Fast Food";"Borivali";4.1;34;"0";"Not Available"
"Shital's Kitchen";"Thalis";"Borivali";4.1;34;"0";"Not Available"
"B K C Kitchen";"Indian";"Borivali";3.4;34;"0";"Not Available"
"B K C Kitchen";"Chinese";"Borivali";3.4;34;"0";"Not Available"
"Manoj dosa";"South Indian";"Borivali";2.3;36;"0";"Not Available"
"Bytes Momos";"Chinese";"Borivali";4.1;35;"0";"Not Available"
"S.V. Kitchen";"North Indian";"Kandivali East";4.1;39;"0";"Not Available"
"JAYASHREE MISAL & SNACKS (JMS)";"Indian";"Kandivali East";4.2;34;"0";"Not Available"
"JAYASHREE MISAL & SNACKS (JMS)";"Snacks";"Kandivali East";4.2;34;"0";"Not Available"
"Krem Icecreams";"Ice Cream";"Borivali";4.1;34;"Not Available";"249"
"Tummy Time";"Indian";"Borivali";4.1;35;"0";"Not Available"
"Cheese leela";"Fast Food";"Borivali";4.1;36;"10";"350"
"Cheese leela";"Burgers";"Borivali";4.1;36;"10";"350"
"Cheese leela";"Pizzas";"Borivali";4.1;36;"10";"350"
"Cheese leela";"Snacks";"Borivali";4.1;36;"10";"350"
"Cheese leela";"Salads";"Borivali";4.1;36;"10";"350"
"Flavour stones";"Ice Cream";"Kandivali East";4.6;31;"0";"Not Available"
"Best Canteen";"Indian";"Borivali";4.1;32;"0";"Not Available"
"Chow By Mexichino";"Chinese";"Borivali";3.8;32;"0";"Not Available"
"Fusion Ice Cream House";"Bakery";"Kandivali East";4.9;29;"Not Available";"999"
"Fusion Ice Cream House";"Desserts";"Kandivali East";4.9;29;"Not Available";"999"
"Fusion Ice Cream House";"Ice Cream";"Kandivali East";4.9;29;"Not Available";"999"
"Finom Cake Stop";"Bakery";"Borivali";3.4;31;"15";"1000"
"Hirral Z Sweet Treats9";"Bakery";"Borivali";4.1;32;"0";"Not Available"
"Hirral Z Sweet Treats9";"Desserts";"Borivali";4.1;32;"0";"Not Available"
"High on Cafe";"Indian";"Kandivali East";4.1;41;"0";"Not Available"
"High on Cafe";"Juices";"Kandivali East";4.1;41;"0";"Not Available"
"High on Cafe";"Beverages";"Kandivali East";4.1;41;"0";"Not Available"
"Bombay Bytes";"Indian";"Kandivali East";3.9;41;"0";"Not Available"
"Brishti chinese and lunch home";"Indian";"Kandivali East";3.1;40;"0";"Not Available"
"Panchayat - The Kulhad Cafe";"Indian";"Kandivali East";4.4;40;"0";"Not Available"
"Panchayat - The Kulhad Cafe";"Italian";"Kandivali East";4.4;40;"0";"Not Available"
"Panchayat - The Kulhad Cafe";"Beverages";"Kandivali East";4.4;40;"0";"Not Available"
"Chowrangee Cafe";"Chinese";"Kandivali East";4.3;41;"10";"40"
"Chowrangee Cafe";"Bengali";"Kandivali East";4.3;41;"10";"40"
"Chowrangee Cafe";"Fast Food";"Kandivali East";4.3;41;"10";"40"
"Fast Food Carnival";"Pizzas";"Kandivali East";4.1;41;"0";"Not Available"
"Fast Food Carnival";"Beverages";"Kandivali East";4.1;41;"0";"Not Available"
"Fast Food Carnival";"Burgers";"Kandivali East";4.1;41;"0";"Not Available"
"Fast Food Carnival";"Pastas";"Kandivali East";4.1;41;"0";"Not Available"
"Fast Food Carnival";"Barbecue";"Kandivali East";4.1;41;"0";"Not Available"
"Ignite Pan Shop And General Store";"Paan";"Borivali";4.4;42;"20";"120"
"Jai Ambe Fast Food";"Fast Food";"Borivali";4.1;53;"0";"Not Available"
"Jai Ambe Fast Food";"Pizzas";"Borivali";4.1;53;"0";"Not Available"
"Jai Ambe Fast Food";"Waffle";"Borivali";4.1;53;"0";"Not Available"
"Jai Ambe Fast Food";"Snacks";"Borivali";4.1;53;"0";"Not Available"
"Jai Ambe Fast Food";"Beverages";"Borivali";4.1;53;"0";"Not Available"
"MMD Cafe Village";"Beverages";"Kandivali East";4.1;26;"0";"Not Available"
"MMD Cafe Village";"Pizzas";"Kandivali East";4.1;26;"0";"Not Available"
"MMD Cafe Village";"Fast Food";"Kandivali East";4.1;26;"0";"Not Available"
"MMD Cafe Village";"Chinese";"Kandivali East";4.1;26;"0";"Not Available"
"MMD Cafe Village";"Italian";"Kandivali East";4.1;26;"0";"Not Available"
"Khao piyo junction";"Chinese";"Kandivali East";4.1;25;"0";"Not Available"
"Khao piyo junction";"Indian";"Kandivali East";4.1;25;"0";"Not Available"
"Khao piyo junction";"Malwani";"Kandivali East";4.1;25;"0";"Not Available"
"Khao piyo junction";"Biryani";"Kandivali East";4.1;25;"0";"Not Available"
"Flavour Fushion";"Burgers";"Kandivali East";4.1;27;"40";"159"
"The Bun Bites";"Bakery";"Kandivali East";4.2;29;"20";"120"
"The Bun Bites";"Desserts";"Kandivali East";4.2;29;"20";"120"
"Mumbai Cake Company";"Bakery";"Kandivali East";4.1;23;"Not Available";"999"
"Mumbai Cake Company";"Desserts";"Kandivali East";4.1;23;"Not Available";"999"
"Mahakal Matka Kulfi";"Beverages";"Kandivali East";4.2;25;"0";"Not Available"
"THALIVERY FOOD";"Indian";"Kandivali East";4.1;26;"0";"Not Available"
"THALIVERY FOOD";"Snacks";"Kandivali East";4.1;26;"0";"Not Available"
"THALIVERY FOOD";"Fast Food";"Kandivali East";4.1;26;"0";"Not Available"
"Baithak - Taste of Kulhad";"Beverages";"Kandivali East";4.1;31;"0";"Not Available"
"Baithak - Taste of Kulhad";"Italian-American";"Kandivali East";4.1;31;"0";"Not Available"
"Baithak - Taste of Kulhad";"Fast Food";"Kandivali East";4.1;31;"0";"Not Available"
"Baithak - Taste of Kulhad";"Chinese";"Kandivali East";4.1;31;"0";"Not Available"
"Baithak - Taste of Kulhad";"Snacks";"Kandivali East";4.1;31;"0";"Not Available"
"Biryani Daawat";"Biryani";"Kandivali East";4.1;30;"50";"100"
"Biryani Daawat";"Beverages";"Kandivali East";4.1;30;"50";"100"
"Biryani Daawat";"Indian";"Kandivali East";4.1;30;"50";"100"
"Rocky Rolls Cafe";"Fast Food";"Kandivali East";4.2;24;"0";"Not Available"
"Rocky Rolls Cafe";"Snacks";"Kandivali East";4.2;24;"0";"Not Available"
"Starwar Pizza";"Chinese";"Kandivali East";4.4;26;"50";"100"
"Starwar Pizza";"Italian";"Kandivali East";4.4;26;"50";"100"
"Starwar Pizza";"Burgers";"Kandivali East";4.4;26;"50";"100"
"Starwar Pizza";"Pizzas";"Kandivali East";4.4;26;"50";"100"
"Starwar Pizza";"Desserts";"Kandivali East";4.4;26;"50";"100"
"Starwar Pizza";"Pastas";"Kandivali East";4.4;26;"50";"100"
"Reena's Parathas";"Indian";"Kandivali East";4.1;26;"30";"150"
"Reena's Parathas";"Italian";"Kandivali East";4.1;26;"30";"150"
"Delicious Cake Shop";"Bakery";"Kandivali East";4.1;28;"10";"40"
"Delicious Cake Shop";"Desserts";"Kandivali East";4.1;28;"10";"40"
"Madhurika's Kitchen";"North Indian";"Kandivali East";3.5;27;"Not Available";"999"
"Madhurika's Kitchen";"South Indian";"Kandivali East";3.5;27;"Not Available";"999"
"Madhurika's Kitchen";"Snacks";"Kandivali East";3.5;27;"Not Available";"999"
"Madhurika's Kitchen";"Beverages";"Kandivali East";3.5;27;"Not Available";"999"
"Veg Pizza-2X Topping";"Indian";"Kandivali East";4.1;26;"50";"100"
"Tuk Tuk";"Chinese";"Kandivali East";4.1;25;"0";"Not Available"
"Tuk Tuk";"Fast Food";"Kandivali East";4.1;25;"0";"Not Available"
"Foodys guys";"Indian";"Kandivali East";4.1;26;"0";"Not Available"
"Foodys guys";"Chinese";"Kandivali East";4.1;26;"0";"Not Available"
"Foodys guys";"Mughlai";"Kandivali East";4.1;26;"0";"Not Available"
"Foodys guys";"Tandoor";"Kandivali East";4.1;26;"0";"Not Available"
"Foodys guys";"Arabian";"Kandivali East";4.1;26;"0";"Not Available"
"Foodys guys";"Biryani";"Kandivali East";4.1;26;"0";"Not Available"
"MOGO Pizza";"Pizzas";"Kandivali East";4.4;24;"50";"100"
"MOGO Pizza";"Burgers";"Kandivali East";4.4;24;"50";"100"
"MOGO Pizza";"Chinese";"Kandivali East";4.4;24;"50";"100"
"MOGO Pizza";"Desserts";"Kandivali East";4.4;24;"50";"100"
"MOGO Pizza";"Pastas";"Kandivali East";4.4;24;"50";"100"
"MOGO Pizza";"Italian";"Kandivali East";4.4;24;"50";"100"
"Oven Bake Pizza";"Pizzas";"Kandivali East";4.1;24;"50";"100"
"Hotel Sheetal Picnic";"North Indian";"Kandivali East";2.8;27;"0";"Not Available"
"Hotel Sheetal Picnic";"Thalis";"Kandivali East";2.8;27;"0";"Not Available"
"Hotel Sheetal Picnic";"Biryani";"Kandivali East";2.8;27;"0";"Not Available"
"Baskin Robbins Food Court";"Ice Cream";"Kandivali East";4.1;25;"0";"Not Available"
"Om Sai Sandwich Corner";"Fast Food";"Kandivali East";4.5;26;"0";"Not Available"
"Om Sai Sandwich Corner";"Pizzas";"Kandivali East";4.5;26;"0";"Not Available"
"Quenchers By Uk";"Bakery";"Kandivali East";4.1;24;"0";"Not Available"
"Quenchers By Uk";"Desserts";"Kandivali East";4.1;24;"0";"Not Available"
"Quenchers By Uk";"Indian";"Kandivali East";4.1;24;"0";"Not Available"
"Maa Sita Rasoi";"Indian";"Kandivali East";4.1;25;"0";"Not Available"
"All Seasons Kitchen and Bar";"North Indian";"Borivali";3.9;30;"0";"Not Available"
"All Seasons Kitchen and Bar";"Chinese";"Borivali";3.9;30;"0";"Not Available"
"All Seasons Kitchen and Bar";"Biryani";"Borivali";3.9;30;"0";"Not Available"
"All Seasons Kitchen and Bar";"Tandoor";"Borivali";3.9;30;"0";"Not Available"
"All Seasons Kitchen and Bar";"Thai";"Borivali";3.9;30;"0";"Not Available"
"All Seasons Kitchen and Bar";"Chaat";"Borivali";3.9;30;"0";"Not Available"
"All Seasons Kitchen and Bar";"Indian";"Borivali";3.9;30;"0";"Not Available"
"All Seasons Kitchen and Bar";"Desserts";"Borivali";3.9;30;"0";"Not Available"
"Meethi Elaichi";"Desserts";"Kandivali East";5.0;25;"30";"150"
"Meethi Elaichi";"Sweets";"Kandivali East";5.0;25;"30";"150"
"Meethi Elaichi";"Beverages";"Kandivali East";5.0;25;"30";"150"
"Nityanand Chinese";"Indian";"Kandivali East";4.1;30;"0";"Not Available"
"Nityanand Chinese";"Chinese";"Kandivali East";4.1;30;"0";"Not Available"
"Green Dot Momos";"Asian";"Borivali";4.1;36;"Not Available";"249"
"Green Dot Momos";"Tibetan";"Borivali";4.1;36;"Not Available";"249"
"Green Dot Momos";"Desserts";"Borivali";4.1;36;"Not Available";"249"
"Green Dot Momos";"Beverages";"Borivali";4.1;36;"Not Available";"249"
"Happy Da Paratha";"Indian";"Kandivali West";2.7;41;"0";"Not Available"
"Purple Foods";"Indian";"Kandivali East";4.2;49;"Not Available";"599"
"Purple Foods";"Tandoor";"Kandivali East";4.2;49;"Not Available";"599"
"Purple Foods";"Biryani";"Kandivali East";4.2;49;"Not Available";"599"
"Purple Foods";"Desserts";"Kandivali East";4.2;49;"Not Available";"599"
"Purple Foods";"Beverages";"Kandivali East";4.2;49;"Not Available";"599"
"Masterchef Kitchen";"Chinese";"Kandivali East";3.5;44;"30";"150"
"Masterchef Kitchen";"Asian";"Kandivali East";3.5;44;"30";"150"
"Masterchef Kitchen";"Thai";"Kandivali East";3.5;44;"30";"150"
"Flavours Of Biryani";"Biryani";"Kandivali East";3.4;49;"0";"Not Available"
"Flavours Of Biryani";"Tandoor";"Kandivali East";3.4;49;"0";"Not Available"
"Flavours Of Biryani";"Kebabs";"Kandivali East";3.4;49;"0";"Not Available"
"Egg Free Cakes";"Bakery";"Mira Road";3.8;49;"0";"Not Available"
"Egg Free Cakes";"Desserts";"Mira Road";3.8;49;"0";"Not Available"
"Celebration Special by CakeZone";"Bakery";"L T Road Junction";3.7;41;"Not Available";"699"
"Celebration Special by CakeZone";"Desserts";"L T Road Junction";3.7;41;"Not Available";"699"
"Spicy Chicken";"North Indian";"Kandivali East";4.2;53;"0";"Not Available"
"The J's Pizza";"Pizzas";"Kandivali West";2.9;41;"0";"Not Available"
"The J's Pizza";"Pastas";"Kandivali West";2.9;41;"0";"Not Available"
"Fud Boy";"Biryani";"Kandivali East";4.2;51;"30";"150"
"Fud Boy";"Indian";"Kandivali East";4.2;51;"30";"150"
"Fud Boy";"Kebabs";"Kandivali East";4.2;51;"30";"150"
"Fud Boy";"Beverages";"Kandivali East";4.2;51;"30";"150"
"Momoya";"Chinese";"Kandivali West";2.9;41;"0";"Not Available"
"Wandercrust";"Pizzas";"Kandivali East";3.9;49;"25";"120"
"Wandercrust";"Italian";"Kandivali East";3.9;49;"25";"120"
"Swaad Snacks and Namkeen";"Indian";"Borivali";4.4;37;"0";"Not Available"
"Lucky chinese center";"Chinese";"Dahisar";4.0;39;"0";"Not Available"
"Das Chilly Chinese";"Chinese";"Dahisar";4.0;39;"0";"Not Available"
"Raja Vada Pav Goregaon Wala";"Snacks";"Borivali";3.9;37;"0";"Not Available"
"Raja Vada Pav Goregaon Wala";"Fast Food";"Borivali";3.9;37;"0";"Not Available"
"Sandy's Thick Shake";"Desserts";"Borivali";2.4;37;"0";"Not Available"
"Sandy's Thick Shake";"Beverages";"Borivali";2.4;37;"0";"Not Available"
"hotel shri krishna";"South Indian";"Borivali";4.1;37;"0";"Not Available"
"hotel shri krishna";"North Indian";"Borivali";4.1;37;"0";"Not Available"
"hotel shri krishna";"Chinese";"Borivali";4.1;37;"0";"Not Available"
"hotel shri krishna";"Beverages";"Borivali";4.1;37;"0";"Not Available"
"hotel shri krishna";"Snacks";"Borivali";4.1;37;"0";"Not Available"
"Hem-The Cake Shop";"Desserts";"Kandivali East";3.6;39;"0";"Not Available"
"Zero Gravity ( Boriwali )";"Indian";"Borivali";2.6;39;"0";"Not Available"
"The Pastelworks Co. Malad";"Bakery";"Kandivali East";3.9;38;"30";"150"
"Kulchizza Factory";"North Indian";"Borivali";4.1;37;"0";"Not Available"
"Kulchizza Factory";"Chinese";"Borivali";4.1;37;"0";"Not Available"
"Kulchizza Factory";"Fast Food";"Borivali";4.1;37;"0";"Not Available"
"GURU KRUPA JUICE CENTER";"Beverages";"Borivali";4.1;38;"0";"Not Available"
"GURU KRUPA JUICE CENTER";"Juices";"Borivali";4.1;38;"0";"Not Available"
"Indocafe";"Continental";"Borivali";2.8;37;"0";"Not Available"
"Indocafe";"Mexican";"Borivali";2.8;37;"0";"Not Available"
"Indocafe";"Italian";"Borivali";2.8;37;"0";"Not Available"
"Indocafe";"Desserts";"Borivali";2.8;37;"0";"Not Available"
"Indocafe";"Beverages";"Borivali";2.8;37;"0";"Not Available"
"Cafe Bahar Restaurant";"Biryani";"Kandivali East";3.8;38;"0";"Not Available"
"Cafe Bahar Restaurant";"Arabian";"Kandivali East";3.8;38;"0";"Not Available"
"Cafe Bahar Restaurant";"Chinese";"Kandivali East";3.8;38;"0";"Not Available"
"Cafe Bahar Restaurant";"North Indian";"Kandivali East";3.8;38;"0";"Not Available"
"The Pavilion Bar And Resturant";"North Indian";"Kandivali East";4.1;39;"0";"Not Available"
"The Pavilion Bar And Resturant";"Biryani";"Kandivali East";4.1;39;"0";"Not Available"
"The Pavilion Bar And Resturant";"Seafood";"Kandivali East";4.1;39;"0";"Not Available"
"The Pavilion Bar And Resturant";"Chinese";"Kandivali East";4.1;39;"0";"Not Available"
"The Pavilion Bar And Resturant";"Tandoor";"Kandivali East";4.1;39;"0";"Not Available"
"The Pavilion Bar And Resturant";"Kebabs";"Kandivali East";4.1;39;"0";"Not Available"
"Twist and Taste";"Chinese";"Borivali";4.1;39;"0";"Not Available"
"Twist and Taste";"Snacks";"Borivali";4.1;39;"0";"Not Available"
"My Choice Franky House";"Fast Food";"Kandivali East";3.7;39;"0";"Not Available"
"The Chocolate Chips";"Indian";"Borivali";4.4;34;"0";"Not Available"
"Saucy Pasta Cartel";"Pastas";"Borivali";4.1;37;"0";"Not Available"
"Momos 8849";"Fast Food";"Borivali";4.1;37;"0";"Not Available"
"Veg Curries Of India";"North Indian";"Borivali";4.5;37;"0";"Not Available"
"Veg Curries Of India";"Chinese";"Borivali";4.5;37;"0";"Not Available"
"Veg Curries Of India";"Street Food";"Borivali";4.5;37;"0";"Not Available"
"Veg Curries Of India";"Mughlai";"Borivali";4.5;37;"0";"Not Available"
"Veg Curries Of India";"Tandoor";"Borivali";4.5;37;"0";"Not Available"
"Veg Curries Of India";"Kebabs";"Borivali";4.5;37;"0";"Not Available"
"Veg Curries Of India";"Punjabi";"Borivali";4.5;37;"0";"Not Available"
"Veg Curries Of India";"Biryani";"Borivali";4.5;37;"0";"Not Available"
"Veg Curries Of India";"Snacks";"Borivali";4.5;37;"0";"Not Available"
"Chef De Partie";"Bakery";"Dahisar";4.0;34;"0";"Not Available"
"Chef De Partie";"Beverages";"Dahisar";4.0;34;"0";"Not Available"
"Chef De Partie";"Desserts";"Dahisar";4.0;34;"0";"Not Available"
"Bolbol Burgers";"Indian";"Kandivali East";4.2;39;"0";"Not Available"
"Bolbol Burgers";"Snacks";"Kandivali East";4.2;39;"0";"Not Available"
"Bolbol Burgers";"North Indian";"Kandivali East";4.2;39;"0";"Not Available"
"Buns & Deluchas";"Bakery";"Borivali";4.1;34;"0";"Not Available"
"Buns & Deluchas";"Desserts";"Borivali";4.1;34;"0";"Not Available"
"BHURAJI SANDWICH";"Fast Food";"Kandivali East";4.2;38;"0";"Not Available"
"BHURAJI SANDWICH";"Snacks";"Kandivali East";4.2;38;"0";"Not Available"
"Hidden Spot Cafe & Resto";"Pizzas";"Borivali";4.1;39;"0";"Not Available"
"Thick Shakes Magic- CAD B";"Indian";"Dahisar";4.0;37;"30";"150"
"Ekdum Biryani";"Biryani";"Kandivali East";3.9;39;"20";"700"
"Ekdum Biryani";"North Indian";"Kandivali East";3.9;39;"20";"700"
"Ekdum Biryani";"Mughlai";"Kandivali East";3.9;39;"20";"700"
"Ekdum Biryani";"Tandoor";"Kandivali East";3.9;39;"20";"700"
"Ekdum Biryani";"Kebabs";"Kandivali East";3.9;39;"20";"700"
"Chaap Central by Punjabi Grill Dhaba";"Indian";"Kandivali East";3.6;38;"0";"Not Available"
"Vicky Chinese";"Chinese";"Dahisar";4.0;37;"0";"Not Available"
"Kokan Chinese Corner";"Chinese";"Kandivali East";4.2;36;"0";"Not Available"
"Kokan Chinese Corner";"Snacks";"Kandivali East";4.2;36;"0";"Not Available"
"Noor Chinese and tandoor";"Chinese";"Borivali";4.1;38;"0";"Not Available"
"Shree Samarth Malvani Food'S";"North Indian";"Borivali";4.1;38;"0";"Not Available"
"Shree Samarth Malvani Food'S";"Indian";"Borivali";4.1;38;"0";"Not Available"
"Chavishtha Ventures Llp";"Indian";"Dahisar";4.1;38;"0";"Not Available"
"Chavishtha Ventures Llp";"Seafood";"Dahisar";4.1;38;"0";"Not Available"
"Chavishtha Ventures Llp";"Snacks";"Dahisar";4.1;38;"0";"Not Available"
"D Sandwicha & snakes corner";"Italian";"Dahisar";4.0;37;"0";"Not Available"
"D Sandwicha & snakes corner";"Pizzas";"Dahisar";4.0;37;"0";"Not Available"
"D Sandwicha & snakes corner";"Snacks";"Dahisar";4.0;37;"0";"Not Available"
"Kulfi Bite";"Indian";"Kandivali East";4.2;34;"0";"Not Available"
"Gladmad Pizza";"Italian-American";"Borivali";4.0;39;"0";"Not Available"
"Gladmad Pizza";"Pizzas";"Borivali";4.0;39;"0";"Not Available"
"Gladmad Pizza";"Beverages";"Borivali";4.0;39;"0";"Not Available"
"The Elegant Spatula-Creative Cakes n Cookies";"Bakery";"Borivali";4.1;39;"0";"Not Available"
"Navkar Mart";"Snacks";"Kandivali East";4.2;38;"Not Available";"749"
"Navkar Mart";"Gujarati";"Kandivali East";4.2;38;"Not Available";"749"
"Kings Corner";"Chinese";"Kandivali East";3.4;38;"0";"Not Available"
"Miss U Cake N Bake";"Bakery";"Kandivali East";4.1;38;"0";"Not Available"
"Miss U Cake N Bake";"Jain";"Kandivali East";4.1;38;"0";"Not Available"
"Radha Krishna Pav Bhaji";"Indian";"Borivali";4.1;37;"0";"Not Available"
"Shree Mahalaxmi Fast Food & Juice Center";"Chaat";"Borivali";4.1;36;"0";"Not Available"
"Shree Mahalaxmi Fast Food & Juice Center";"Fast Food";"Borivali";4.1;36;"0";"Not Available"
"Gobble Up";"Fast Food";"Borivali";4.1;38;"0";"Not Available"
"Gobble Up";"Snacks";"Borivali";4.1;38;"0";"Not Available"
"Gobble Up";"Chinese";"Borivali";4.1;38;"0";"Not Available"
"Shakeoty";"Beverages";"Kandivali East";3.9;37;"Not Available";"999"
"Samarth Krupa Chinese Corner Tifin Service";"North Indian";"Dahisar";4.0;39;"0";"Not Available"
"Samarth Krupa Chinese Corner Tifin Service";"Chinese";"Dahisar";4.0;39;"0";"Not Available"
"The Yellow Tadka";"Indian";"Kandivali East";4.2;38;"0";"Not Available"
"The Yellow Tadka";"Chinese";"Kandivali East";4.2;38;"0";"Not Available"
"The Yellow Tadka";"Street Food";"Kandivali East";4.2;38;"0";"Not Available"
"The Yellow Tadka";"Thalis";"Kandivali East";4.2;38;"0";"Not Available"
"The Yellow Tadka";"Biryani";"Kandivali East";4.2;38;"0";"Not Available"
"The Yellow Tadka";"Tandoor";"Kandivali East";4.2;38;"0";"Not Available"
"Sainath Hotel";"Chinese";"Dahisar";2.8;39;"0";"Not Available"
"Sainath Hotel";"North Indian";"Dahisar";2.8;39;"0";"Not Available"
"Sainath Hotel";"South Indian";"Dahisar";2.8;39;"0";"Not Available"
"The Indian Gourmet Kitchen";"Indian";"Kandivali East";4.7;39;"50";"100"
"The Indian Gourmet Kitchen";"Mughlai";"Kandivali East";4.7;39;"50";"100"
"Tea Pea Cafe Borivali(W)";"Indian";"Kandivali East";4.5;55;"0";"Not Available"
"Tea Pea Cafe Borivali(W)";"Fast Food";"Kandivali East";4.5;55;"0";"Not Available"
"Tea Pea Cafe Borivali(W)";"Italian-American";"Kandivali East";4.5;55;"0";"Not Available"
"Tea Pea Cafe Borivali(W)";"Snacks";"Kandivali East";4.5;55;"0";"Not Available"
"Tea Pea Cafe Borivali(W)";"Waffle";"Kandivali East";4.5;55;"0";"Not Available"
"Aromas Bingee";"South Indian";"LOKMANYA LIBRARY";4.3;44;"Not Available";"999"
"Aromas Bingee";"Chinese";"LOKMANYA LIBRARY";4.3;44;"Not Available";"999"
"Aromas Bingee";"Fast Food";"LOKMANYA LIBRARY";4.3;44;"Not Available";"999"
"ShreeG";"Chinese";"Dahisar";3.3;45;"0";"Not Available"
"Delicious Chinese Cuisine";"Chinese";"Dahisar";2.1;40;"0";"Not Available"
"Gupta Juice And Sandwich";"Juices";"Borivali";4.1;44;"0";"Not Available"
"Gupta Juice And Sandwich";"Fast Food";"Borivali";4.1;44;"0";"Not Available"
"Gupta Juice And Sandwich";"Beverages";"Borivali";4.1;44;"0";"Not Available"
"Gupta Juice And Sandwich";"Snacks";"Borivali";4.1;44;"0";"Not Available"
"Gupta Juice And Sandwich";"Pastas";"Borivali";4.1;44;"0";"Not Available"
"Ice Cream Cake Factory";"Ice Cream Cakes";"Kandivali East";3.7;47;"Not Available";"999"
"Italiiano";"Pizzas";"Kandivali East";4.0;47;"0";"Not Available"
"Italiiano";"Mexican";"Kandivali East";4.0;47;"0";"Not Available"
"Italiiano";"Italian";"Kandivali East";4.0;47;"0";"Not Available"
"Italiiano";"Pastas";"Kandivali East";4.0;47;"0";"Not Available"
"Italiiano";"Burgers";"Kandivali East";4.0;47;"0";"Not Available"
"Le Quatre";"Desserts";"anupama anand nagar";3.2;51;"0";"Not Available"
"Le Quatre";"Bakery";"anupama anand nagar";3.2;51;"0";"Not Available"
"Le Quatre";"Snacks";"anupama anand nagar";3.2;51;"0";"Not Available"
"Ami Ice-Cream";"Desserts";"Kandivali East";4.2;45;"0";"Not Available"
"Eat Cake Love";"Bakery";"Kandivali East";4.2;40;"0";"Not Available"
"Sai Rameshwar";"Chinese";"Borivali";4.1;40;"0";"Not Available"
"Jodhana Zaika";"Chinese";"Borivali";4.1;46;"0";"Not Available"
"Jodhana Zaika";"Indian";"Borivali";4.1;46;"0";"Not Available"
"Jodhana Zaika";"Beverages";"Borivali";4.1;46;"0";"Not Available"
"Shree Krishna Family Restaurant & Bar";"Indian";"Kandivali East";4.2;46;"0";"Not Available"
"Shree Krishna Family Restaurant & Bar";"Chinese";"Kandivali East";4.2;46;"0";"Not Available"
"Shree Krishna Family Restaurant & Bar";"Biryani";"Kandivali East";4.2;46;"0";"Not Available"
"Hunger's Food";"Chinese";"Borivali";2.8;40;"0";"Not Available"
"Billy's Burgers";"Fast Food";"Kandivali East";4.4;51;"0";"Not Available"
"Billy's Burgers";"Desserts";"Kandivali East";4.4;51;"0";"Not Available"
"Billy's Burgers";"Beverages";"Kandivali East";4.4;51;"0";"Not Available"
"Ambrosia Cakes Bakes and Snacks";"Bakery";"Kandivali East";3.9;43;"20";"800"
"Ambrosia Cakes Bakes and Snacks";"Snacks";"Kandivali East";3.9;43;"20";"800"
"Ambrosia Cakes Bakes and Snacks";"Desserts";"Kandivali East";3.9;43;"20";"800"
"Ambrosia Cakes Bakes and Snacks";"Continental";"Kandivali East";3.9;43;"20";"800"
"Aarti'S Food Magic";"Indian";"Kandivali East";4.1;48;"0";"Not Available"
"Aarti'S Food Magic";"Biryani";"Kandivali East";4.1;48;"0";"Not Available"
"Aarti'S Food Magic";"Beverages";"Kandivali East";4.1;48;"0";"Not Available"
"Sv Food Hub";"Pizzas";"Kandivali East";3.9;42;"0";"Not Available"
"Sv Food Hub";"Desserts";"Kandivali East";3.9;42;"0";"Not Available"
"Momo Dynasty";"Chinese";"Borivali";4.1;45;"0";"Not Available"
"Quest";"North Indian";"Borivali";4.4;41;"0";"Not Available"
"Quest";"Chinese";"Borivali";4.4;41;"0";"Not Available"
"Quest";"Continental";"Borivali";4.4;41;"0";"Not Available"
"Quest";"Oriental";"Borivali";4.4;41;"0";"Not Available"
"Quest";"Desserts";"Borivali";4.4;41;"0";"Not Available"
"Nutrii Chef";"Salads";"Kandivali East";3.6;47;"25";"125"
